target,model,fold,row_index,round_number,timestamp,actual_multiplier,actual,probability,predicted,baseline_probability,majority_prediction,warning
2.00,historical_frequency,1,4436,4537,2026-08-08 16:49:31,2.36,1,0.5012236906510035,1,0.5012236906510035,1,
2.00,historical_frequency,1,4437,4538,2026-08-08 16:49:43,1.48,0,0.5012236906510035,1,0.5012236906510035,1,
2.00,historical_frequency,1,4438,4539,2026-08-08 16:49:56,1.44,0,0.5012236906510035,1,0.5012236906510035,1,
2.00,historical_frequency,1,4439,4540,2026-08-08 16:50:06,1.18,0,0.5012236906510035,1,0.5012236906510035,1,
2.00,historical_frequency,1,4440,4541,2026-08-08 16:50:25,2.45,1,0.5012236906510035,1,0.5012236906510035,1,
2.00,historical_frequency,1,4441,4542,2026-08-08 16:50:48,1.03,0,0.5012236906510035,1,0.5012236906510035,1,
2.00,historical_frequency,1,4442,4543,2026-08-08 16:51:06,2.38,1,0.5012236906510035,1,0.5012236906510035,1,
2.00,historical_frequency,1,4443,4544,2026-08-08 16:51:32,4.25,1,0.5012236906510035,1,0.5012236906510035,1,
2.00,historical_frequency,1,4444,4545,2026-08-08 16:51:42,1.24,0,0.5012236906510035,1,0.5012236906510035,1,
2.00,historical_frequency,1,4445,4546,2026-08-08 16:51:55,1.49,0,0.5012236906510035,1,0.5012236906510035,1,
2.00,historical_frequency,1,4446,4547,2026-08-08 16:52:32,11.54,1,0.5012236906510035,1,0.5012236906510035,1,
2.00,historical_frequency,1,4447,4548,2026-08-08 16:52:54,3.05,1,0.5012236906510035,1,0.5012236906510035,1,
2.00,historical_frequency,1,4448,4549,2026-08-08 16:53:17,3.46,1,0.5012236906510035,1,0.5012236906510035,1,
2.00,historical_frequency,1,4449,4550,2026-08-08 16:53:31,1.72,0,0.5012236906510035,1,0.5012236906510035,1,
2.00,historical_frequency,1,4450,4551,2026-08-08 16:53:40,1.05,0,0.5012236906510035,1,0.5012236906510035,1,
2.00,historical_frequency,1,4451,4552,2026-08-08 16:53:52,1.36,0,0.5012236906510035,1,0.5012236906510035,1,
2.00,historical_frequency,1,4452,4553,2026-08-08 16:54:00,1.07,0,0.5012236906510035,1,0.5012236906510035,1,
2.00,historical_frequency,1,4453,4554,2026-08-08 16:54:13,1.5,0,0.5012236906510035,1,0.5012236906510035,1,
2.00,historical_frequency,1,4454,4555,2026-08-08 16:54:27,1.56,0,0.5012236906510035,1,0.5012236906510035,1,
2.00,historical_frequency,1,4455,4556,2026-08-08 16:54:52,4.15,1,0.5012236906510035,1,0.5012236906510035,1,
2.00,historical_frequency,1,4456,4557,2026-08-08 16:55:01,1.11,0,0.5012236906510035,1,0.5012236906510035,1,
2.00,historical_frequency,1,4457,4558,2026-08-08 16:55:40,11.96,1,0.5012236906510035,1,0.5012236906510035,1,
2.00,historical_frequency,1,4458,4559,2026-08-08 16:56:02,3.47,1,0.5012236906510035,1,0.5012236906510035,1,
2.00,historical_frequency,1,4459,4560,2026-08-08 16:56:18,2.0,1,0.5012236906510035,1,0.5012236906510035,1,
2.00,historical_frequency,1,4460,4561,2026-08-08 16:56:33,1.65,0,0.5012236906510035,1,0.5012236906510035,1,
2.00,historical_frequency,1,4461,4562,2026-08-08 16:56:44,1.37,0,0.5012236906510035,1,0.5012236906510035,1,
2.00,historical_frequency,1,4462,4563,2026-08-08 16:57:10,4.22,1,0.5012236906510035,1,0.5012236906510035,1,
2.00,historical_frequency,1,4463,4564,2026-08-08 16:57:27,2.03,1,0.5012236906510035,1,0.5012236906510035,1,
2.00,historical_frequency,1,4464,4565,2026-08-08 16:57:53,4.66,1,0.5012236906510035,1,0.5012236906510035,1,
2.00,historical_frequency,1,4465,4566,2026-08-08 16:58:07,1.75,0,0.5012236906510035,1,0.5012236906510035,1,
2.00,historical_frequency,1,4466,4567,2026-08-08 16:58:55,2.05,1,0.5012236906510035,1,0.5012236906510035,1,
2.00,historical_frequency,1,4467,4568,2026-08-08 16:59:38,17.76,1,0.5012236906510035,1,0.5012236906510035,1,
2.00,historical_frequency,1,4468,4569,2026-08-08 16:59:46,1.0,0,0.5012236906510035,1,0.5012236906510035,1,
2.00,historical_frequency,1,4469,4570,2026-08-08 17:00:01,1.92,0,0.5012236906510035,1,0.5012236906510035,1,
2.00,historical_frequency,1,4470,4571,2026-08-08 17:00:36,9.12,1,0.5012236906510035,1,0.5012236906510035,1,
2.00,historical_frequency,1,4471,4572,2026-08-08 17:00:48,1.38,0,0.5012236906510035,1,0.5012236906510035,1,
2.00,historical_frequency,1,4472,4573,2026-08-08 17:01:07,2.55,1,0.5012236906510035,1,0.5012236906510035,1,
2.00,historical_frequency,1,4473,4574,2026-08-08 17:01:17,1.16,0,0.5012236906510035,1,0.5012236906510035,1,
2.00,historical_frequency,1,4474,4575,2026-08-08 17:01:52,9.11,1,0.5012236906510035,1,0.5012236906510035,1,
2.00,historical_frequency,1,4475,4576,2026-08-08 17:02:16,4.04,1,0.5012236906510035,1,0.5012236906510035,1,
2.00,historical_frequency,1,4476,4577,2026-08-08 17:02:59,18.41,1,0.5012236906510035,1,0.5012236906510035,1,
2.00,historical_frequency,1,4477,4578,2026-08-08 17:03:14,1.79,0,0.5012236906510035,1,0.5012236906510035,1,
2.00,historical_frequency,1,4478,4579,2026-08-08 17:03:29,1.72,0,0.5012236906510035,1,0.5012236906510035,1,
2.00,historical_frequency,1,4479,4580,2026-08-08 17:03:39,1.2,0,0.5012236906510035,1,0.5012236906510035,1,
2.00,historical_frequency,1,4480,4581,2026-08-08 17:03:59,2.66,1,0.5012236906510035,1,0.5012236906510035,1,
2.00,historical_frequency,1,4481,4582,2026-08-08 17:04:20,2.84,1,0.5012236906510035,1,0.5012236906510035,1,
2.00,historical_frequency,1,4482,4583,2026-08-08 17:04:30,1.18,0,0.5012236906510035,1,0.5012236906510035,1,
2.00,historical_frequency,1,4483,4584,2026-08-08 17:05:06,10.28,1,0.5012236906510035,1,0.5012236906510035,1,
2.00,historical_frequency,1,4484,4585,2026-08-08 17:05:15,1.13,0,0.5012236906510035,1,0.5012236906510035,1,
2.00,historical_frequency,1,4485,4586,2026-08-08 17:05:39,3.79,1,0.5012236906510035,1,0.5012236906510035,1,
2.00,historical_frequency,1,4486,4587,2026-08-08 17:06:11,7.2,1,0.5012236906510035,1,0.5012236906510035,1,
2.00,historical_frequency,1,4487,4588,2026-08-08 17:06:29,2.34,1,0.5012236906510035,1,0.5012236906510035,1,
2.00,historical_frequency,1,4488,4589,2026-08-08 17:06:38,1.04,0,0.5012236906510035,1,0.5012236906510035,1,
2.00,historical_frequency,1,4489,4590,2026-08-08 17:06:54,2.02,1,0.5012236906510035,1,0.5012236906510035,1,
2.00,historical_frequency,1,4490,4591,2026-08-08 17:07:27,7.9,1,0.5012236906510035,1,0.5012236906510035,1,
2.00,historical_frequency,1,4491,4592,2026-08-08 17:07:53,4.43,1,0.5012236906510035,1,0.5012236906510035,1,
2.00,historical_frequency,1,4492,4593,2026-08-08 17:08:24,6.87,1,0.5012236906510035,1,0.5012236906510035,1,
2.00,historical_frequency,1,4493,4594,2026-08-08 17:08:37,1.57,0,0.5012236906510035,1,0.5012236906510035,1,
2.00,historical_frequency,1,4494,4595,2026-08-08 17:08:49,1.29,0,0.5012236906510035,1,0.5012236906510035,1,
2.00,historical_frequency,1,4495,4596,2026-08-08 17:08:57,1.0,0,0.5012236906510035,1,0.5012236906510035,1,
2.00,historical_frequency,1,4496,4597,2026-08-08 17:09:12,1.92,0,0.5012236906510035,1,0.5012236906510035,1,
2.00,historical_frequency,1,4497,4598,2026-08-08 17:09:32,2.49,1,0.5012236906510035,1,0.5012236906510035,1,
2.00,historical_frequency,1,4498,4599,2026-08-08 17:09:48,1.95,0,0.5012236906510035,1,0.5012236906510035,1,
2.00,historical_frequency,1,4499,4600,2026-08-08 17:10:09,3.06,1,0.5012236906510035,1,0.5012236906510035,1,
2.00,historical_frequency,1,4500,4601,2026-08-08 17:10:26,1.96,0,0.5012236906510035,1,0.5012236906510035,1,
2.00,historical_frequency,1,4501,4602,2026-08-08 17:10:48,3.34,1,0.5012236906510035,1,0.5012236906510035,1,
2.00,historical_frequency,1,4502,4603,2026-08-08 17:11:16,5.51,1,0.5012236906510035,1,0.5012236906510035,1,
2.00,historical_frequency,1,4503,4604,2026-08-08 17:11:25,1.11,0,0.5012236906510035,1,0.5012236906510035,1,
2.00,historical_frequency,1,4504,4605,2026-08-08 17:11:37,1.3,0,0.5012236906510035,1,0.5012236906510035,1,
2.00,historical_frequency,1,4505,4606,2026-08-08 17:11:48,1.27,0,0.5012236906510035,1,0.5012236906510035,1,
2.00,historical_frequency,1,4506,4607,2026-08-08 17:11:57,1.12,0,0.5012236906510035,1,0.5012236906510035,1,
2.00,historical_frequency,1,4507,4608,2026-08-08 17:12:27,6.43,1,0.5012236906510035,1,0.5012236906510035,1,
2.00,historical_frequency,1,4508,4609,2026-08-08 17:12:43,1.93,0,0.5012236906510035,1,0.5012236906510035,1,
2.00,historical_frequency,1,4509,4610,2026-08-08 17:12:52,1.0,0,0.5012236906510035,1,0.5012236906510035,1,
2.00,historical_frequency,1,4510,4611,2026-08-08 17:13:01,1.19,0,0.5012236906510035,1,0.5012236906510035,1,
2.00,historical_frequency,1,4511,4612,2026-08-08 17:13:16,1.8,0,0.5012236906510035,1,0.5012236906510035,1,
2.00,historical_frequency,1,4512,4613,2026-08-08 17:13:38,3.0,1,0.5012236906510035,1,0.5012236906510035,1,
2.00,historical_frequency,1,4513,4614,2026-08-08 17:13:48,1.16,0,0.5012236906510035,1,0.5012236906510035,1,
2.00,historical_frequency,1,4514,4615,2026-08-08 17:14:22,8.74,1,0.5012236906510035,1,0.5012236906510035,1,
2.00,historical_frequency,1,4515,4616,2026-08-08 17:14:44,3.34,1,0.5012236906510035,1,0.5012236906510035,1,
2.00,historical_frequency,1,4516,4617,2026-08-08 17:15:16,7.27,1,0.5012236906510035,1,0.5012236906510035,1,
2.00,historical_frequency,1,4517,4618,2026-08-08 17:15:33,2.12,1,0.5012236906510035,1,0.5012236906510035,1,
2.00,historical_frequency,1,4518,4619,2026-08-08 17:16:07,7.83,1,0.5012236906510035,1,0.5012236906510035,1,
2.00,historical_frequency,1,4519,4620,2026-08-08 17:16:33,4.83,1,0.5012236906510035,1,0.5012236906510035,1,
2.00,historical_frequency,1,4520,4621,2026-08-08 17:16:57,3.73,1,0.5012236906510035,1,0.5012236906510035,1,
2.00,historical_frequency,1,4521,4622,2026-08-08 17:17:07,1.22,0,0.5012236906510035,1,0.5012236906510035,1,
2.00,historical_frequency,1,4522,4623,2026-08-08 17:17:22,1.79,0,0.5012236906510035,1,0.5012236906510035,1,
2.00,historical_frequency,1,4523,4624,2026-08-08 17:17:43,2.99,1,0.5012236906510035,1,0.5012236906510035,1,
2.00,historical_frequency,1,4524,4625,2026-08-08 17:18:16,7.68,1,0.5012236906510035,1,0.5012236906510035,1,
2.00,historical_frequency,1,4525,4626,2026-08-08 17:18:24,1.0,0,0.5012236906510035,1,0.5012236906510035,1,
2.00,historical_frequency,1,4526,4627,2026-08-08 17:18:44,2.87,1,0.5012236906510035,1,0.5012236906510035,1,
2.00,historical_frequency,1,4527,4628,2026-08-08 17:19:10,4.22,1,0.5012236906510035,1,0.5012236906510035,1,
2.00,historical_frequency,1,4528,4629,2026-08-08 17:19:38,5.42,1,0.5012236906510035,1,0.5012236906510035,1,
2.00,historical_frequency,1,4529,4630,2026-08-08 17:19:55,2.16,1,0.5012236906510035,1,0.5012236906510035,1,
2.00,historical_frequency,1,4530,4631,2026-08-08 17:20:05,1.12,0,0.5012236906510035,1,0.5012236906510035,1,
2.00,historical_frequency,1,4531,4632,2026-08-08 17:20:17,1.4,0,0.5012236906510035,1,0.5012236906510035,1,
2.00,historical_frequency,1,4532,4633,2026-08-08 17:20:43,4.34,1,0.5012236906510035,1,0.5012236906510035,1,
2.00,historical_frequency,1,4533,4634,2026-08-08 17:20:52,1.14,0,0.5012236906510035,1,0.5012236906510035,1,
2.00,historical_frequency,1,4534,4635,2026-08-08 17:21:01,1.06,0,0.5012236906510035,1,0.5012236906510035,1,
2.00,historical_frequency,1,4535,4636,2026-08-08 17:21:11,1.15,0,0.5012236906510035,1,0.5012236906510035,1,
2.00,historical_frequency,1,4536,4637,2026-08-08 17:21:34,3.63,1,0.5012236906510035,1,0.5012236906510035,1,
2.00,historical_frequency,1,4537,4638,2026-08-08 17:21:55,2.91,1,0.5012236906510035,1,0.5012236906510035,1,
2.00,historical_frequency,1,4538,4639,2026-08-08 17:22:09,1.59,0,0.5012236906510035,1,0.5012236906510035,1,
2.00,historical_frequency,1,4539,4640,2026-08-08 17:22:42,8.29,1,0.5012236906510035,1,0.5012236906510035,1,
2.00,historical_frequency,1,4540,4641,2026-08-08 17:23:07,4.24,1,0.5012236906510035,1,0.5012236906510035,1,
2.00,historical_frequency,1,4541,4642,2026-08-08 17:23:25,2.29,1,0.5012236906510035,1,0.5012236906510035,1,
2.00,historical_frequency,1,4542,4643,2026-08-08 17:23:54,5.57,1,0.5012236906510035,1,0.5012236906510035,1,
2.00,historical_frequency,1,4543,4644,2026-08-08 17:24:18,3.71,1,0.5012236906510035,1,0.5012236906510035,1,
2.00,historical_frequency,1,4544,4645,2026-08-08 17:24:57,13.48,1,0.5012236906510035,1,0.5012236906510035,1,
2.00,historical_frequency,1,4545,4646,2026-08-08 17:25:13,1.87,0,0.5012236906510035,1,0.5012236906510035,1,
2.00,historical_frequency,1,4546,4647,2026-08-08 17:25:21,1.06,0,0.5012236906510035,1,0.5012236906510035,1,
2.00,historical_frequency,1,4547,4648,2026-08-08 17:25:32,1.21,0,0.5012236906510035,1,0.5012236906510035,1,
2.00,historical_frequency,1,4548,4649,2026-08-08 17:25:41,1.13,0,0.5012236906510035,1,0.5012236906510035,1,
2.00,historical_frequency,1,4549,4650,2026-08-08 17:25:51,1.18,0,0.5012236906510035,1,0.5012236906510035,1,
2.00,historical_frequency,1,4550,4651,2026-08-08 17:26:07,1.75,0,0.5012236906510035,1,0.5012236906510035,1,
2.00,historical_frequency,1,4551,4652,2026-08-08 17:26:23,2.05,1,0.5012236906510035,1,0.5012236906510035,1,
2.00,historical_frequency,1,4552,4653,2026-08-08 17:26:45,3.21,1,0.5012236906510035,1,0.5012236906510035,1,
2.00,historical_frequency,1,4553,4654,2026-08-08 17:26:53,1.02,0,0.5012236906510035,1,0.5012236906510035,1,
2.00,historical_frequency,1,4554,4655,2026-08-08 17:27:04,1.26,0,0.5012236906510035,1,0.5012236906510035,1,
2.00,historical_frequency,1,4555,4656,2026-08-08 17:27:18,1.7,0,0.5012236906510035,1,0.5012236906510035,1,
2.00,historical_frequency,1,4556,4657,2026-08-08 17:27:37,2.37,1,0.5012236906510035,1,0.5012236906510035,1,
2.00,historical_frequency,1,4557,4658,2026-08-08 17:27:50,1.56,0,0.5012236906510035,1,0.5012236906510035,1,
2.00,historical_frequency,1,4558,4659,2026-08-08 17:28:00,1.19,0,0.5012236906510035,1,0.5012236906510035,1,
2.00,historical_frequency,1,4559,4660,2026-08-08 17:28:17,2.07,1,0.5012236906510035,1,0.5012236906510035,1,
2.00,historical_frequency,1,4560,4661,2026-08-08 17:28:43,4.53,1,0.5012236906510035,1,0.5012236906510035,1,
2.00,historical_frequency,1,4561,4662,2026-08-08 17:28:52,1.02,0,0.5012236906510035,1,0.5012236906510035,1,
2.00,historical_frequency,1,4562,4663,2026-08-08 17:29:15,3.78,1,0.5012236906510035,1,0.5012236906510035,1,
2.00,historical_frequency,1,4563,4664,2026-08-08 17:29:28,1.47,0,0.5012236906510035,1,0.5012236906510035,1,
2.00,historical_frequency,1,4564,4665,2026-08-08 17:29:36,1.0,0,0.5012236906510035,1,0.5012236906510035,1,
2.00,historical_frequency,1,4565,4666,2026-08-08 17:29:50,1.54,0,0.5012236906510035,1,0.5012236906510035,1,
2.00,historical_frequency,1,4566,4667,2026-08-08 17:30:15,4.38,1,0.5012236906510035,1,0.5012236906510035,1,
2.00,historical_frequency,1,4567,4668,2026-08-08 17:30:26,1.29,0,0.5012236906510035,1,0.5012236906510035,1,
2.00,historical_frequency,1,4568,4669,2026-08-08 17:30:40,1.61,0,0.5012236906510035,1,0.5012236906510035,1,
2.00,historical_frequency,1,4569,4670,2026-08-08 17:30:50,1.23,0,0.5012236906510035,1,0.5012236906510035,1,
2.00,historical_frequency,1,4570,4671,2026-08-08 17:31:38,27.7,1,0.5012236906510035,1,0.5012236906510035,1,
2.00,historical_frequency,1,4571,4672,2026-08-08 17:32:20,16.3,1,0.5012236906510035,1,0.5012236906510035,1,
2.00,historical_frequency,1,4572,4673,2026-08-08 17:32:37,2.06,1,0.5012236906510035,1,0.5012236906510035,1,
2.00,historical_frequency,1,4573,4674,2026-08-08 17:32:51,1.75,0,0.5012236906510035,1,0.5012236906510035,1,
2.00,historical_frequency,1,4574,4675,2026-08-08 17:33:01,1.18,0,0.5012236906510035,1,0.5012236906510035,1,
2.00,historical_frequency,1,4575,4676,2026-08-08 17:33:29,5.08,1,0.5012236906510035,1,0.5012236906510035,1,
2.00,historical_frequency,1,4576,4677,2026-08-08 17:33:57,5.46,1,0.5012236906510035,1,0.5012236906510035,1,
2.00,historical_frequency,1,4577,4678,2026-08-08 17:34:21,3.58,1,0.5012236906510035,1,0.5012236906510035,1,
2.00,historical_frequency,1,4578,4679,2026-08-08 17:34:33,1.41,0,0.5012236906510035,1,0.5012236906510035,1,
2.00,historical_frequency,1,4579,4680,2026-08-08 17:34:42,1.1,0,0.5012236906510035,1,0.5012236906510035,1,
2.00,historical_frequency,1,4580,4681,2026-08-08 17:34:52,1.22,0,0.5012236906510035,1,0.5012236906510035,1,
2.00,historical_frequency,1,4581,4682,2026-08-08 17:35:17,4.13,1,0.5012236906510035,1,0.5012236906510035,1,
2.00,historical_frequency,1,4582,4683,2026-08-08 17:36:02,21.5,1,0.5012236906510035,1,0.5012236906510035,1,
2.00,historical_frequency,1,4583,4684,2026-08-08 17:36:14,1.33,0,0.5012236906510035,1,0.5012236906510035,1,
2.00,historical_frequency,1,4584,4685,2026-08-08 17:36:25,1.35,0,0.5012236906510035,1,0.5012236906510035,1,
2.00,historical_frequency,1,4585,4686,2026-08-08 17:37:33,141.0,1,0.5012236906510035,1,0.5012236906510035,1,
2.00,historical_frequency,1,4586,4687,2026-08-08 17:38:11,12.65,1,0.5012236906510035,1,0.5012236906510035,1,
2.00,historical_frequency,1,4587,4688,2026-08-08 17:38:33,3.07,1,0.5012236906510035,1,0.5012236906510035,1,
2.00,historical_frequency,1,4588,4689,2026-08-08 17:38:52,2.59,1,0.5012236906510035,1,0.5012236906510035,1,
2.00,historical_frequency,1,4589,4690,2026-08-08 17:39:02,1.15,0,0.5012236906510035,1,0.5012236906510035,1,
2.00,historical_frequency,1,4590,4691,2026-08-08 17:39:43,15.39,1,0.5012236906510035,1,0.5012236906510035,1,
2.00,historical_frequency,1,4591,4692,2026-08-08 17:40:40,60.86,1,0.5012236906510035,1,0.5012236906510035,1,
2.00,historical_frequency,1,4592,4693,2026-08-08 17:41:18,11.68,1,0.5012236906510035,1,0.5012236906510035,1,
2.00,historical_frequency,1,4593,4694,2026-08-08 17:41:26,1.0,0,0.5012236906510035,1,0.5012236906510035,1,
2.00,historical_frequency,1,4594,4695,2026-08-08 17:42:27,85.68,1,0.5012236906510035,1,0.5012236906510035,1,
2.00,historical_frequency,1,4595,4696,2026-08-08 17:42:36,1.09,0,0.5012236906510035,1,0.5012236906510035,1,
2.00,historical_frequency,1,4596,4697,2026-08-08 17:42:46,1.16,0,0.5012236906510035,1,0.5012236906510035,1,
2.00,historical_frequency,1,4597,4698,2026-08-08 17:43:22,10.27,1,0.5012236906510035,1,0.5012236906510035,1,
2.00,historical_frequency,1,4598,4699,2026-08-08 17:43:44,3.23,1,0.5012236906510035,1,0.5012236906510035,1,
2.00,historical_frequency,1,4599,4700,2026-08-08 17:43:58,1.56,0,0.5012236906510035,1,0.5012236906510035,1,
2.00,historical_frequency,1,4600,4701,2026-08-08 17:44:06,1.0,0,0.5012236906510035,1,0.5012236906510035,1,
2.00,historical_frequency,1,4601,4702,2026-08-08 17:45:04,67.66,1,0.5012236906510035,1,0.5012236906510035,1,
2.00,historical_frequency,1,4602,4703,2026-08-08 17:45:21,2.12,1,0.5012236906510035,1,0.5012236906510035,1,
2.00,historical_frequency,1,4603,4704,2026-08-08 17:45:41,2.66,1,0.5012236906510035,1,0.5012236906510035,1,
2.00,historical_frequency,1,4604,4705,2026-08-08 17:46:04,3.43,1,0.5012236906510035,1,0.5012236906510035,1,
2.00,historical_frequency,1,4605,4706,2026-08-08 17:46:46,16.42,1,0.5012236906510035,1,0.5012236906510035,1,
2.00,historical_frequency,1,4606,4707,2026-08-08 17:46:56,1.19,0,0.5012236906510035,1,0.5012236906510035,1,
2.00,historical_frequency,1,4607,4708,2026-08-08 17:47:25,5.84,1,0.5012236906510035,1,0.5012236906510035,1,
2.00,historical_frequency,1,4608,4709,2026-08-08 17:47:34,1.13,0,0.5012236906510035,1,0.5012236906510035,1,
2.00,historical_frequency,1,4609,4710,2026-08-08 17:47:58,3.59,1,0.5012236906510035,1,0.5012236906510035,1,
2.00,historical_frequency,1,4610,4711,2026-08-08 17:48:36,11.7,1,0.5012236906510035,1,0.5012236906510035,1,
2.00,historical_frequency,1,4611,4712,2026-08-08 17:48:44,1.07,0,0.5012236906510035,1,0.5012236906510035,1,
2.00,historical_frequency,1,4612,4713,2026-08-08 17:48:52,1.01,0,0.5012236906510035,1,0.5012236906510035,1,
2.00,historical_frequency,1,4613,4714,2026-08-08 17:49:02,1.11,0,0.5012236906510035,1,0.5012236906510035,1,
2.00,historical_frequency,1,4614,4715,2026-08-08 17:49:13,1.28,0,0.5012236906510035,1,0.5012236906510035,1,
2.00,historical_frequency,1,4615,4716,2026-08-08 17:49:21,1.06,0,0.5012236906510035,1,0.5012236906510035,1,
2.00,historical_frequency,1,4616,4717,2026-08-08 17:49:56,9.0,1,0.5012236906510035,1,0.5012236906510035,1,
2.00,historical_frequency,1,4617,4718,2026-08-08 17:50:05,1.12,0,0.5012236906510035,1,0.5012236906510035,1,
2.00,historical_frequency,1,4618,4719,2026-08-08 17:50:25,2.57,1,0.5012236906510035,1,0.5012236906510035,1,
2.00,historical_frequency,1,4619,4720,2026-08-08 17:50:48,3.48,1,0.5012236906510035,1,0.5012236906510035,1,
2.00,historical_frequency,1,4620,4721,2026-08-08 17:51:02,1.62,0,0.5012236906510035,1,0.5012236906510035,1,
2.00,historical_frequency,1,4621,4722,2026-08-08 17:51:16,1.66,0,0.5012236906510035,1,0.5012236906510035,1,
2.00,historical_frequency,1,4622,4723,2026-08-08 17:51:29,1.53,0,0.5012236906510035,1,0.5012236906510035,1,
2.00,historical_frequency,1,4623,4724,2026-08-08 17:51:49,2.71,1,0.5012236906510035,1,0.5012236906510035,1,
2.00,historical_frequency,1,4624,4725,2026-08-08 17:52:01,1.37,0,0.5012236906510035,1,0.5012236906510035,1,
2.00,historical_frequency,1,4625,4726,2026-08-08 17:52:15,1.71,0,0.5012236906510035,1,0.5012236906510035,1,
2.00,historical_frequency,1,4626,4727,2026-08-08 17:52:23,1.0,0,0.5012236906510035,1,0.5012236906510035,1,
2.00,historical_frequency,1,4627,4728,2026-08-08 17:52:53,5.95,1,0.5012236906510035,1,0.5012236906510035,1,
2.00,historical_frequency,1,4628,4729,2026-08-08 17:53:19,4.82,1,0.5012236906510035,1,0.5012236906510035,1,
2.00,historical_frequency,1,4629,4730,2026-08-08 17:53:29,1.14,0,0.5012236906510035,1,0.5012236906510035,1,
2.00,historical_frequency,1,4630,4731,2026-08-08 17:53:50,2.96,1,0.5012236906510035,1,0.5012236906510035,1,
2.00,historical_frequency,1,4631,4732,2026-08-08 17:53:59,1.08,0,0.5012236906510035,1,0.5012236906510035,1,
2.00,historical_frequency,1,4632,4733,2026-08-08 17:54:11,1.41,0,0.5012236906510035,1,0.5012236906510035,1,
2.00,historical_frequency,1,4633,4734,2026-08-08 17:54:45,8.49,1,0.5012236906510035,1,0.5012236906510035,1,
2.00,historical_frequency,1,4634,4735,2026-08-08 17:55:39,44.51,1,0.5012236906510035,1,0.5012236906510035,1,
2.00,historical_frequency,1,4635,4736,2026-08-08 17:56:10,6.72,1,0.5012236906510035,1,0.5012236906510035,1,
2.00,historical_frequency,1,4636,4737,2026-08-08 17:56:34,4.05,1,0.5012236906510035,1,0.5012236906510035,1,
2.00,historical_frequency,1,4637,4738,2026-08-08 17:56:44,1.13,0,0.5012236906510035,1,0.5012236906510035,1,
2.00,historical_frequency,1,4638,4739,2026-08-08 17:57:12,5.43,1,0.5012236906510035,1,0.5012236906510035,1,
2.00,historical_frequency,1,4639,4740,2026-08-08 17:57:21,1.05,0,0.5012236906510035,1,0.5012236906510035,1,
2.00,historical_frequency,1,4640,4741,2026-08-08 17:57:39,2.24,1,0.5012236906510035,1,0.5012236906510035,1,
2.00,historical_frequency,1,4641,4742,2026-08-08 17:57:57,2.42,1,0.5012236906510035,1,0.5012236906510035,1,
2.00,historical_frequency,1,4642,4743,2026-08-08 17:58:45,27.06,1,0.5012236906510035,1,0.5012236906510035,1,
2.00,historical_frequency,1,4643,4744,2026-08-08 17:58:57,1.34,0,0.5012236906510035,1,0.5012236906510035,1,
2.00,historical_frequency,1,4644,4745,2026-08-08 17:59:11,1.72,0,0.5012236906510035,1,0.5012236906510035,1,
2.00,historical_frequency,1,4645,4746,2026-08-08 17:59:26,1.81,0,0.5012236906510035,1,0.5012236906510035,1,
2.00,historical_frequency,1,4646,4747,2026-08-08 17:59:38,1.45,0,0.5012236906510035,1,0.5012236906510035,1,
2.00,historical_frequency,1,4647,4748,2026-08-08 17:59:52,1.57,0,0.5012236906510035,1,0.5012236906510035,1,
2.00,historical_frequency,1,4648,4749,2026-08-08 18:00:23,6.95,1,0.5012236906510035,1,0.5012236906510035,1,
2.00,historical_frequency,1,4649,4750,2026-08-08 18:00:37,1.66,0,0.5012236906510035,1,0.5012236906510035,1,
2.00,historical_frequency,1,4650,4751,2026-08-08 18:01:15,11.93,1,0.5012236906510035,1,0.5012236906510035,1,
2.00,historical_frequency,1,4651,4752,2026-08-08 18:01:53,11.97,1,0.5012236906510035,1,0.5012236906510035,1,
2.00,historical_frequency,1,4652,4753,2026-08-08 18:02:11,2.33,1,0.5012236906510035,1,0.5012236906510035,1,
2.00,historical_frequency,1,4653,4754,2026-08-08 18:02:25,1.62,0,0.5012236906510035,1,0.5012236906510035,1,
2.00,historical_frequency,1,4654,4755,2026-08-08 18:02:45,2.77,1,0.5012236906510035,1,0.5012236906510035,1,
2.00,historical_frequency,1,4655,4756,2026-08-08 18:03:39,47.05,1,0.5012236906510035,1,0.5012236906510035,1,
2.00,historical_frequency,1,4656,4757,2026-08-08 18:03:59,2.62,1,0.5012236906510035,1,0.5012236906510035,1,
2.00,historical_frequency,1,4657,4758,2026-08-08 18:04:11,1.35,0,0.5012236906510035,1,0.5012236906510035,1,
2.00,historical_frequency,1,4658,4759,2026-08-08 18:04:27,1.86,0,0.5012236906510035,1,0.5012236906510035,1,
2.00,historical_frequency,1,4659,4760,2026-08-08 18:04:50,3.79,1,0.5012236906510035,1,0.5012236906510035,1,
2.00,historical_frequency,1,4660,4761,2026-08-08 18:05:05,1.73,0,0.5012236906510035,1,0.5012236906510035,1,
2.00,historical_frequency,1,4661,4762,2026-08-08 18:05:14,1.11,0,0.5012236906510035,1,0.5012236906510035,1,
2.00,historical_frequency,1,4662,4763,2026-08-08 18:05:26,1.32,0,0.5012236906510035,1,0.5012236906510035,1,
2.00,historical_frequency,1,4663,4764,2026-08-08 18:05:57,6.93,1,0.5012236906510035,1,0.5012236906510035,1,
