checked_at,predicted_at,predicted_after_round_count,actual_round_count,actual_timestamp,model_version,candidate_model,predicted_label,minimum,maximum,probability,confidence,source,range_type,clear_signal,clear_reason,scored,actual_multiplier,correct
2026-08-08 22:56:13,2026-08-08 22:56:03,5589,5590,2026-08-08 22:56:12,adaptive-v7-actionable-range,baseline,1.00x TO 2.00x,1.00,2.00,0.494543,low,baseline,adaptive,0,wider range probability too low,1,1.27,1
2026-08-08 22:56:13,2026-08-08 22:56:03,5589,5590,2026-08-08 22:56:12,adaptive-v7-actionable-range,recent,1.50x TO 5.00x,1.50,5.00,0.516220,low,recent,adaptive,0,range has not beaten baseline,0,1.27,
2026-08-08 22:56:13,2026-08-08 22:56:03,5589,5590,2026-08-08 22:56:12,adaptive-v7-actionable-range,pattern,1.50x TO 5.00x,1.50,5.00,0.525703,low,pattern,adaptive,0,range has not beaten baseline,0,1.27,
2026-08-08 22:56:13,2026-08-08 22:56:03,5589,5590,2026-08-08 22:56:12,adaptive-v7-actionable-range,ensemble,1.50x TO 5.00x,1.50,5.00,0.498577,low,pattern,adaptive,0,range has not beaten baseline,0,1.27,
2026-08-08 22:56:31,2026-08-08 22:56:13,5590,5591,2026-08-08 22:56:31,adaptive-v7-actionable-range,baseline,1.00x TO 2.00x,1.00,2.00,0.494633,low,baseline,adaptive,0,wider range probability too low,1,2.46,0
2026-08-08 22:56:31,2026-08-08 22:56:13,5590,5591,2026-08-08 22:56:31,adaptive-v7-actionable-range,recent,1.50x TO 5.00x,1.50,5.00,0.505340,low,recent,adaptive,0,range has not beaten baseline,0,2.46,
2026-08-08 22:56:31,2026-08-08 22:56:13,5590,5591,2026-08-08 22:56:31,adaptive-v7-actionable-range,pattern,1.00x TO 2.00x,1.00,2.00,0.510482,low,pattern,adaptive,0,wider range probability too low,1,2.46,0
2026-08-08 22:56:31,2026-08-08 22:56:13,5590,5591,2026-08-08 22:56:31,adaptive-v7-actionable-range,ensemble,1.50x TO 5.00x,1.50,5.00,0.478744,low,pattern,adaptive,0,range has not beaten baseline,0,2.46,
2026-08-08 22:56:43,2026-08-08 22:56:32,5591,5592,2026-08-08 22:56:42,adaptive-v7-actionable-range,baseline,1.00x TO 2.00x,1.00,2.00,0.494545,low,baseline,adaptive,0,wider range probability too low,1,1.28,1
2026-08-08 22:56:43,2026-08-08 22:56:32,5591,5592,2026-08-08 22:56:42,adaptive-v7-actionable-range,recent,1.50x TO 5.00x,1.50,5.00,0.516222,low,recent,adaptive,0,range has not beaten baseline,0,1.28,
2026-08-08 22:56:43,2026-08-08 22:56:32,5591,5592,2026-08-08 22:56:42,adaptive-v7-actionable-range,pattern,1.20x TO 3.00x,1.20,3.00,0.554388,low,pattern,adaptive,0,range has not beaten baseline,1,1.28,1
2026-08-08 22:56:43,2026-08-08 22:56:32,5591,5592,2026-08-08 22:56:42,adaptive-v7-actionable-range,ensemble,1.50x TO 5.00x,1.50,5.00,0.496418,low,pattern,adaptive,0,range has not beaten baseline,0,1.28,
2026-08-08 22:57:14,2026-08-08 22:56:44,5592,5593,2026-08-08 22:57:13,adaptive-v7-actionable-range,baseline,1.00x TO 2.00x,1.00,2.00,0.494635,low,baseline,adaptive,0,wider range probability too low,1,6.78,0
2026-08-08 22:57:14,2026-08-08 22:56:44,5592,5593,2026-08-08 22:57:13,adaptive-v7-actionable-range,recent,1.50x TO 5.00x,1.50,5.00,0.516211,low,recent,adaptive,0,range has not beaten baseline,0,6.78,
2026-08-08 22:57:14,2026-08-08 22:56:44,5592,5593,2026-08-08 22:57:13,adaptive-v7-actionable-range,pattern,1.00x TO 2.00x,1.00,2.00,0.506555,low,pattern,adaptive,0,wider range probability too low,1,6.78,0
2026-08-08 22:57:14,2026-08-08 22:56:44,5592,5593,2026-08-08 22:57:13,adaptive-v7-actionable-range,ensemble,1.50x TO 5.00x,1.50,5.00,0.467541,low,pattern,adaptive,0,range has not beaten baseline,0,6.78,
2026-08-08 22:57:28,2026-08-08 22:57:14,5593,5594,2026-08-08 22:57:28,adaptive-v7-actionable-range,baseline,1.00x TO 2.00x,1.00,2.00,0.494547,low,baseline,adaptive,0,wider range probability too low,1,1.71,1
2026-08-08 22:57:28,2026-08-08 22:57:14,5593,5594,2026-08-08 22:57:28,adaptive-v7-actionable-range,recent,1.50x TO 5.00x,1.50,5.00,0.516200,low,recent,adaptive,0,range has not beaten baseline,0,1.71,
2026-08-08 22:57:28,2026-08-08 22:57:14,5593,5594,2026-08-08 22:57:28,adaptive-v7-actionable-range,pattern,1.00x TO 2.00x,1.00,2.00,0.505128,low,pattern,adaptive,0,wider range probability too low,1,1.71,1
2026-08-08 22:57:28,2026-08-08 22:57:14,5593,5594,2026-08-08 22:57:28,adaptive-v7-actionable-range,ensemble,1.50x TO 5.00x,1.50,5.00,0.467753,low,pattern,adaptive,0,range has not beaten baseline,0,1.71,
2026-08-08 22:57:44,2026-08-08 22:57:29,5594,5595,2026-08-08 22:57:43,adaptive-v7-actionable-range,baseline,1.00x TO 2.00x,1.00,2.00,0.494637,low,baseline,adaptive,0,wider range probability too low,1,1.92,1
2026-08-08 22:57:44,2026-08-08 22:57:29,5594,5595,2026-08-08 22:57:43,adaptive-v7-actionable-range,recent,1.50x TO 5.00x,1.50,5.00,0.527083,low,recent,adaptive,0,range has not beaten baseline,0,1.92,
2026-08-08 22:57:44,2026-08-08 22:57:29,5594,5595,2026-08-08 22:57:43,adaptive-v7-actionable-range,pattern,1.20x TO 3.00x,1.20,3.00,0.550340,low,pattern,adaptive,0,range has not beaten baseline,1,1.92,1
2026-08-08 22:57:44,2026-08-08 22:57:29,5594,5595,2026-08-08 22:57:43,adaptive-v7-actionable-range,ensemble,1.50x TO 5.00x,1.50,5.00,0.490466,low,pattern,adaptive,0,range has not beaten baseline,0,1.92,
2026-08-08 22:58:30,2026-08-08 22:57:45,5595,5596,2026-08-08 22:58:29,adaptive-v7-actionable-range,baseline,1.00x TO 2.00x,1.00,2.00,0.494727,low,baseline,adaptive,0,wider range probability too low,1,23.98,0
2026-08-08 22:58:30,2026-08-08 22:57:45,5595,5596,2026-08-08 22:58:29,adaptive-v7-actionable-range,recent,1.50x TO 5.00x,1.50,5.00,0.537965,low,recent,adaptive,0,range has not beaten baseline,0,23.98,
2026-08-08 22:58:30,2026-08-08 22:57:45,5595,5596,2026-08-08 22:58:29,adaptive-v7-actionable-range,pattern,1.20x TO 3.00x,1.20,3.00,0.509071,low,pattern,adaptive,0,range has not beaten baseline,1,23.98,0
2026-08-08 22:58:30,2026-08-08 22:57:45,5595,5596,2026-08-08 22:58:29,adaptive-v7-actionable-range,ensemble,1.50x TO 5.00x,1.50,5.00,0.486579,low,pattern,adaptive,0,range has not beaten baseline,0,23.98,
2026-08-08 22:59:05,2026-08-08 22:58:31,5596,5597,2026-08-08 22:59:05,adaptive-v7-actionable-range,baseline,1.00x TO 2.00x,1.00,2.00,0.494639,low,baseline,adaptive,0,wider range probability too low,1,9.54,0
2026-08-08 22:59:05,2026-08-08 22:58:31,5596,5597,2026-08-08 22:59:05,adaptive-v7-actionable-range,recent,1.50x TO 5.00x,1.50,5.00,0.537954,low,recent,adaptive,0,range has not beaten baseline,0,9.54,
2026-08-08 22:59:05,2026-08-08 22:58:31,5596,5597,2026-08-08 22:59:05,adaptive-v7-actionable-range,pattern,1.20x TO 3.00x,1.20,3.00,0.481317,low,pattern,adaptive,0,range has not beaten baseline,1,9.54,0
2026-08-08 22:59:05,2026-08-08 22:58:31,5596,5597,2026-08-08 22:59:05,adaptive-v7-actionable-range,ensemble,1.50x TO 5.00x,1.50,5.00,0.466550,low,pattern,adaptive,0,range has not beaten baseline,0,9.54,
2026-08-08 22:59:19,2026-08-08 22:59:06,5597,5598,2026-08-08 22:59:18,adaptive-v7-actionable-range,baseline,1.00x TO 2.00x,1.00,2.00,0.494551,low,baseline,adaptive,0,wider range probability too low,1,1.59,1
2026-08-08 22:59:19,2026-08-08 22:59:06,5597,5598,2026-08-08 22:59:18,adaptive-v7-actionable-range,recent,1.50x TO 5.00x,1.50,5.00,0.527074,low,recent,adaptive,0,range has not beaten baseline,0,1.59,
2026-08-08 22:59:19,2026-08-08 22:59:06,5597,5598,2026-08-08 22:59:18,adaptive-v7-actionable-range,pattern,2.00x TO 10.00x,2.00,10.00,0.526762,low,pattern,adaptive,0,range has not beaten baseline,0,1.59,
2026-08-08 22:59:19,2026-08-08 22:59:06,5597,5598,2026-08-08 22:59:18,adaptive-v7-actionable-range,ensemble,1.50x TO 5.00x,1.50,5.00,0.509674,low,pattern,adaptive,0,range has not beaten baseline,0,1.59,
2026-08-09 13:12:06,2026-08-08 22:59:20,5598,5599,2026-08-09 13:12:06,adaptive-v7-actionable-range,baseline,1.00x TO 2.00x,1.00,2.00,0.494641,low,baseline,adaptive,0,wider range probability too low,1,2.81,0
2026-08-09 13:12:06,2026-08-08 22:59:20,5598,5599,2026-08-09 13:12:06,adaptive-v7-actionable-range,recent,1.50x TO 5.00x,1.50,5.00,0.537956,low,recent,adaptive,0,range has not beaten baseline,0,2.81,
2026-08-09 13:12:06,2026-08-08 22:59:20,5598,5599,2026-08-09 13:12:06,adaptive-v7-actionable-range,pattern,1.20x TO 3.00x,1.20,3.00,0.554977,low,pattern,adaptive,0,range has not beaten baseline,1,2.81,1
2026-08-09 13:12:06,2026-08-08 22:59:20,5598,5599,2026-08-09 13:12:06,adaptive-v7-actionable-range,ensemble,1.50x TO 5.00x,1.50,5.00,0.495873,low,pattern,adaptive,0,range has not beaten baseline,0,2.81,
2026-08-09 13:12:17,2026-08-09 13:12:06,5599,5600,2026-08-09 13:12:17,adaptive-v7-actionable-range,baseline,1.00x TO 2.00x,1.00,2.00,0.494553,low,baseline,adaptive,0,wider range probability too low,1,1.36,1
2026-08-09 13:12:17,2026-08-09 13:12:06,5599,5600,2026-08-09 13:12:17,adaptive-v7-actionable-range,recent,1.50x TO 5.00x,1.50,5.00,0.537969,low,recent,adaptive,0,range has not beaten baseline,0,1.36,
2026-08-09 13:12:17,2026-08-09 13:12:06,5599,5600,2026-08-09 13:12:17,adaptive-v7-actionable-range,pattern,1.00x TO 2.00x,1.00,2.00,0.525760,low,pattern,adaptive,0,wider range probability too low,1,1.36,1
2026-08-09 13:12:17,2026-08-09 13:12:06,5599,5600,2026-08-09 13:12:17,adaptive-v7-actionable-range,ensemble,1.50x TO 5.00x,1.50,5.00,0.479711,low,pattern,adaptive,0,range has not beaten baseline,0,1.36,
2026-08-09 13:12:27,2026-08-09 13:12:17,5600,5601,2026-08-09 13:12:27,adaptive-v7-actionable-range,baseline,1.00x TO 2.00x,1.00,2.00,0.494643,low,baseline,adaptive,0,wider range probability too low,1,1.17,1
2026-08-09 13:12:27,2026-08-09 13:12:17,5600,5601,2026-08-09 13:12:27,adaptive-v7-actionable-range,recent,1.50x TO 5.00x,1.50,5.00,0.527089,low,recent,adaptive,0,range has not beaten baseline,0,1.17,
2026-08-09 13:12:27,2026-08-09 13:12:17,5600,5601,2026-08-09 13:12:27,adaptive-v7-actionable-range,pattern,1.00x TO 2.00x,1.00,2.00,0.503110,low,pattern,adaptive,0,wider range probability too low,1,1.17,1
2026-08-09 13:12:27,2026-08-09 13:12:17,5600,5601,2026-08-09 13:12:27,adaptive-v7-actionable-range,ensemble,1.50x TO 5.00x,1.50,5.00,0.470508,low,pattern,adaptive,0,range has not beaten baseline,0,1.17,
2026-08-09 13:12:43,2026-08-09 13:12:27,5601,5602,2026-08-09 13:12:43,adaptive-v7-actionable-range,baseline,1.00x TO 2.00x,1.00,2.00,0.494733,low,baseline,adaptive,0,wider range probability too low,1,1.89,1
2026-08-09 13:12:43,2026-08-09 13:12:27,5601,5602,2026-08-09 13:12:43,adaptive-v7-actionable-range,recent,1.50x TO 5.00x,1.50,5.00,0.527078,low,recent,adaptive,0,range has not beaten baseline,0,1.89,
2026-08-09 13:12:43,2026-08-09 13:12:27,5601,5602,2026-08-09 13:12:43,adaptive-v7-actionable-range,pattern,1.50x TO 5.00x,1.50,5.00,0.521790,low,pattern,adaptive,0,range has not beaten baseline,0,1.89,
2026-08-09 13:12:43,2026-08-09 13:12:27,5601,5602,2026-08-09 13:12:43,adaptive-v7-actionable-range,ensemble,1.50x TO 5.00x,1.50,5.00,0.501173,low,pattern,adaptive,0,range has not beaten baseline,0,1.89,
2026-08-09 13:12:52,2026-08-09 13:12:43,5602,5603,2026-08-09 13:12:52,adaptive-v7-actionable-range,baseline,1.00x TO 2.00x,1.00,2.00,0.494823,low,baseline,adaptive,0,wider range probability too low,1,1.11,1
2026-08-09 13:12:52,2026-08-09 13:12:43,5602,5603,2026-08-09 13:12:52,adaptive-v7-actionable-range,recent,1.50x TO 5.00x,1.50,5.00,0.537960,low,recent,adaptive,0,range has not beaten baseline,0,1.11,
2026-08-09 13:12:52,2026-08-09 13:12:43,5602,5603,2026-08-09 13:12:52,adaptive-v7-actionable-range,pattern,1.20x TO 3.00x,1.20,3.00,0.501933,low,pattern,adaptive,0,range has not beaten baseline,1,1.11,0
2026-08-09 13:12:52,2026-08-09 13:12:43,5602,5603,2026-08-09 13:12:52,adaptive-v7-actionable-range,ensemble,1.50x TO 5.00x,1.50,5.00,0.490088,low,pattern,adaptive,0,range has not beaten baseline,0,1.11,
2026-08-09 13:13:25,2026-08-09 13:12:52,5603,5604,2026-08-09 13:13:25,adaptive-v7-actionable-range,baseline,1.00x TO 2.00x,1.00,2.00,0.494913,low,baseline,adaptive,0,wider range probability too low,1,8.09,0
2026-08-09 13:13:25,2026-08-09 13:12:52,5603,5604,2026-08-09 13:13:25,adaptive-v7-actionable-range,recent,1.50x TO 5.00x,1.50,5.00,0.537949,low,recent,adaptive,0,range has not beaten baseline,0,8.09,
2026-08-09 13:13:25,2026-08-09 13:12:52,5603,5604,2026-08-09 13:13:25,adaptive-v7-actionable-range,pattern,1.00x TO 1.50x,1.00,1.50,0.412341,low,pattern,adaptive,0,wider range probability too low,1,8.09,0
2026-08-09 13:13:25,2026-08-09 13:12:52,5603,5604,2026-08-09 13:13:25,adaptive-v7-actionable-range,ensemble,1.00x TO 2.00x,1.00,2.00,0.479781,low,pattern,adaptive,0,wider range probability too low,1,8.09,0
2026-08-09 13:13:41,2026-08-09 13:13:25,5604,5605,2026-08-09 13:13:41,adaptive-v7-actionable-range,baseline,1.00x TO 2.00x,1.00,2.00,0.494825,low,baseline,adaptive,0,wider range probability too low,1,1.94,1
2026-08-09 13:13:41,2026-08-09 13:13:25,5604,5605,2026-08-09 13:13:41,adaptive-v7-actionable-range,recent,1.50x TO 5.00x,1.50,5.00,0.537939,low,recent,adaptive,0,range has not beaten baseline,0,1.94,
2026-08-09 13:13:41,2026-08-09 13:13:25,5604,5605,2026-08-09 13:13:41,adaptive-v7-actionable-range,pattern,1.20x TO 3.00x,1.20,3.00,0.484982,low,pattern,adaptive,0,range has not beaten baseline,1,1.94,1
2026-08-09 13:13:41,2026-08-09 13:13:25,5604,5605,2026-08-09 13:13:41,adaptive-v7-actionable-range,ensemble,1.50x TO 5.00x,1.50,5.00,0.488036,low,pattern,adaptive,0,range has not beaten baseline,0,1.94,
2026-08-09 13:13:50,2026-08-09 13:13:41,5605,5606,2026-08-09 13:13:49,adaptive-v7-actionable-range,baseline,1.00x TO 2.00x,1.00,2.00,0.494915,low,baseline,adaptive,0,wider range probability too low,1,1.03,1
2026-08-09 13:13:50,2026-08-09 13:13:41,5605,5606,2026-08-09 13:13:49,adaptive-v7-actionable-range,recent,1.50x TO 5.00x,1.50,5.00,0.537951,low,recent,adaptive,0,range has not beaten baseline,0,1.03,
2026-08-09 13:13:50,2026-08-09 13:13:41,5605,5606,2026-08-09 13:13:49,adaptive-v7-actionable-range,pattern,1.20x TO 3.00x,1.20,3.00,0.559528,low,pattern,adaptive,0,range has not beaten baseline,1,1.03,0
2026-08-09 13:13:50,2026-08-09 13:13:41,5605,5606,2026-08-09 13:13:49,adaptive-v7-actionable-range,ensemble,1.50x TO 5.00x,1.50,5.00,0.497415,low,pattern,adaptive,0,range has not beaten baseline,0,1.03,
2026-08-09 13:14:12,2026-08-09 13:13:51,5606,5607,2026-08-09 13:14:12,adaptive-v7-actionable-range,baseline,1.00x TO 2.00x,1.00,2.00,0.495005,low,baseline,adaptive,0,wider range probability too low,1,3.34,0
2026-08-09 13:14:12,2026-08-09 13:13:51,5606,5607,2026-08-09 13:14:12,adaptive-v7-actionable-range,recent,1.50x TO 5.00x,1.50,5.00,0.537941,low,recent,adaptive,0,range has not beaten baseline,0,3.34,
2026-08-09 13:14:12,2026-08-09 13:13:51,5606,5607,2026-08-09 13:14:12,adaptive-v7-actionable-range,pattern,1.00x TO 1.50x,1.00,1.50,0.409916,low,pattern,adaptive,0,wider range probability too low,1,3.34,0
2026-08-09 13:14:12,2026-08-09 13:13:51,5606,5607,2026-08-09 13:14:12,adaptive-v7-actionable-range,ensemble,1.00x TO 2.00x,1.00,2.00,0.478932,low,pattern,adaptive,0,wider range probability too low,1,3.34,0
2026-08-09 13:15:05,2026-08-09 13:14:12,5607,5608,2026-08-09 13:15:05,adaptive-v7-actionable-range,baseline,1.00x TO 2.00x,1.00,2.00,0.494917,low,baseline,adaptive,0,wider range probability too low,1,42.56,0
2026-08-09 13:15:05,2026-08-09 13:14:12,5607,5608,2026-08-09 13:15:05,adaptive-v7-actionable-range,recent,1.50x TO 5.00x,1.50,5.00,0.537953,low,recent,adaptive,0,range has not beaten baseline,0,42.56,
2026-08-09 13:15:05,2026-08-09 13:14:12,5607,5608,2026-08-09 13:15:05,adaptive-v7-actionable-range,pattern,1.50x TO 5.00x,1.50,5.00,0.490008,low,pattern,adaptive,0,range has not beaten baseline,0,42.56,
2026-08-09 13:15:05,2026-08-09 13:14:12,5607,5608,2026-08-09 13:15:05,adaptive-v7-actionable-range,ensemble,1.50x TO 5.00x,1.50,5.00,0.495461,low,pattern,adaptive,0,range has not beaten baseline,0,42.56,
2026-08-09 13:15:23,2026-08-09 13:15:05,5608,5609,2026-08-09 13:15:23,adaptive-v7-actionable-range,baseline,1.00x TO 2.00x,1.00,2.00,0.494829,low,baseline,adaptive,0,wider range probability too low,1,2.27,0
2026-08-09 13:15:23,2026-08-09 13:15:05,5608,5609,2026-08-09 13:15:23,adaptive-v7-actionable-range,recent,1.50x TO 5.00x,1.50,5.00,0.527073,low,recent,adaptive,0,range has not beaten baseline,0,2.27,
2026-08-09 13:15:23,2026-08-09 13:15:05,5608,5609,2026-08-09 13:15:23,adaptive-v7-actionable-range,pattern,1.00x TO 2.00x,1.00,2.00,0.602173,low,pattern,adaptive,0,wider range not strong enough,1,2.27,0
2026-08-09 13:15:23,2026-08-09 13:15:05,5608,5609,2026-08-09 13:15:23,adaptive-v7-actionable-range,ensemble,1.00x TO 2.00x,1.00,2.00,0.505780,low,pattern,adaptive,0,wider range probability too low,1,2.27,0
2026-08-09 13:16:28,2026-08-09 13:15:23,5609,5610,2026-08-09 13:16:28,adaptive-v7-actionable-range,baseline,1.00x TO 2.00x,1.00,2.00,0.494741,low,baseline,adaptive,0,wider range probability too low,1,115.95,0
2026-08-09 13:16:28,2026-08-09 13:15:23,5609,5610,2026-08-09 13:16:28,adaptive-v7-actionable-range,recent,1.50x TO 5.00x,1.50,5.00,0.527086,low,recent,adaptive,0,range has not beaten baseline,0,115.95,
2026-08-09 13:16:28,2026-08-09 13:15:23,5609,5610,2026-08-09 13:16:28,adaptive-v7-actionable-range,pattern,1.50x TO 5.00x,1.50,5.00,0.527019,low,pattern,adaptive,0,range has not beaten baseline,0,115.95,
2026-08-09 13:16:28,2026-08-09 13:15:23,5609,5610,2026-08-09 13:16:28,adaptive-v7-actionable-range,ensemble,1.50x TO 5.00x,1.50,5.00,0.502766,low,pattern,adaptive,0,range has not beaten baseline,0,115.95,
2026-08-09 13:16:37,2026-08-09 13:16:28,5610,5611,2026-08-09 13:16:37,adaptive-v7-actionable-range,baseline,1.00x TO 2.00x,1.00,2.00,0.494652,low,baseline,adaptive,0,wider range probability too low,1,1.11,1
2026-08-09 13:16:37,2026-08-09 13:16:28,5610,5611,2026-08-09 13:16:37,adaptive-v7-actionable-range,recent,1.50x TO 5.00x,1.50,5.00,0.516206,low,recent,adaptive,0,range has not beaten baseline,0,1.11,
2026-08-09 13:16:37,2026-08-09 13:16:28,5610,5611,2026-08-09 13:16:37,adaptive-v7-actionable-range,pattern,1.20x TO 3.00x,1.20,3.00,0.502936,low,pattern,adaptive,0,range has not beaten baseline,1,1.11,0
2026-08-09 13:16:37,2026-08-09 13:16:28,5610,5611,2026-08-09 13:16:37,adaptive-v7-actionable-range,ensemble,1.20x TO 3.00x,1.20,3.00,0.488754,low,pattern,adaptive,0,range has not beaten baseline,1,1.11,0
2026-08-09 13:16:45,2026-08-09 13:16:38,5611,5612,2026-08-09 13:16:45,adaptive-v7-actionable-range,baseline,1.00x TO 2.00x,1.00,2.00,0.494742,low,baseline,adaptive,0,wider range probability too low,1,1.01,1
2026-08-09 13:16:45,2026-08-09 13:16:38,5611,5612,2026-08-09 13:16:45,adaptive-v7-actionable-range,recent,1.50x TO 5.00x,1.50,5.00,0.505325,low,recent,adaptive,0,range has not beaten baseline,0,1.01,
2026-08-09 13:16:45,2026-08-09 13:16:38,5611,5612,2026-08-09 13:16:45,adaptive-v7-actionable-range,pattern,1.50x TO 5.00x,1.50,5.00,0.489193,low,pattern,adaptive,0,range has not beaten baseline,0,1.01,
2026-08-09 13:16:45,2026-08-09 13:16:38,5611,5612,2026-08-09 13:16:45,adaptive-v7-actionable-range,ensemble,1.50x TO 5.00x,1.50,5.00,0.483745,low,pattern,adaptive,0,range has not beaten baseline,0,1.01,
2026-08-09 13:17:29,2026-08-09 13:16:46,5612,5613,2026-08-09 13:17:29,adaptive-v7-actionable-range,baseline,1.00x TO 2.00x,1.00,2.00,0.494833,low,baseline,adaptive,0,wider range probability too low,1,19.50,0
2026-08-09 13:17:29,2026-08-09 13:16:46,5612,5613,2026-08-09 13:17:29,adaptive-v7-actionable-range,recent,1.50x TO 5.00x,1.50,5.00,0.494445,low,recent,adaptive,0,range has not beaten baseline,0,19.50,
2026-08-09 13:17:29,2026-08-09 13:16:46,5612,5613,2026-08-09 13:17:29,adaptive-v7-actionable-range,pattern,1.20x TO 3.00x,1.20,3.00,0.496733,low,pattern,adaptive,0,range has not beaten baseline,1,19.50,0
2026-08-09 13:17:29,2026-08-09 13:16:46,5612,5613,2026-08-09 13:17:29,adaptive-v7-actionable-range,ensemble,1.50x TO 5.00x,1.50,5.00,0.477530,low,pattern,adaptive,0,range has not beaten baseline,0,19.50,
2026-08-09 13:17:48,2026-08-09 13:17:29,5613,5614,2026-08-09 13:17:48,adaptive-v7-actionable-range,baseline,1.00x TO 2.00x,1.00,2.00,0.494744,low,baseline,adaptive,0,wider range probability too low,1,2.44,0
2026-08-09 13:17:48,2026-08-09 13:17:29,5613,5614,2026-08-09 13:17:48,adaptive-v7-actionable-range,recent,1.50x TO 5.00x,1.50,5.00,0.483565,low,recent,adaptive,0,range has not beaten baseline,0,2.44,
2026-08-09 13:17:48,2026-08-09 13:17:29,5613,5614,2026-08-09 13:17:48,adaptive-v7-actionable-range,pattern,1.00x TO 2.00x,1.00,2.00,0.512678,low,pattern,adaptive,0,wider range probability too low,1,2.44,0
2026-08-09 13:17:48,2026-08-09 13:17:29,5613,5614,2026-08-09 13:17:48,adaptive-v7-actionable-range,ensemble,1.00x TO 2.00x,1.00,2.00,0.482702,low,pattern,adaptive,0,wider range probability too low,1,2.44,0
2026-08-09 13:18:04,2026-08-09 13:17:48,5614,5615,2026-08-09 13:18:04,adaptive-v7-actionable-range,baseline,1.00x TO 2.00x,1.00,2.00,0.494656,low,baseline,adaptive,0,wider range probability too low,1,1.94,1
2026-08-09 13:18:04,2026-08-09 13:17:48,5614,5615,2026-08-09 13:18:04,adaptive-v7-actionable-range,recent,1.50x TO 5.00x,1.50,5.00,0.483578,low,recent,adaptive,0,range has not beaten baseline,0,1.94,
2026-08-09 13:18:04,2026-08-09 13:17:48,5614,5615,2026-08-09 13:18:04,adaptive-v7-actionable-range,pattern,1.50x TO 5.00x,1.50,5.00,0.522537,low,pattern,adaptive,0,range has not beaten baseline,0,1.94,
2026-08-09 13:18:04,2026-08-09 13:17:48,5614,5615,2026-08-09 13:18:04,adaptive-v7-actionable-range,ensemble,1.50x TO 5.00x,1.50,5.00,0.486113,low,pattern,adaptive,0,range has not beaten baseline,0,1.94,
2026-08-09 13:18:16,2026-08-09 13:18:04,5615,5616,2026-08-09 13:18:16,adaptive-v7-actionable-range,baseline,1.00x TO 2.00x,1.00,2.00,0.494746,low,baseline,adaptive,0,wider range probability too low,1,1.39,1
2026-08-09 13:18:16,2026-08-09 13:18:04,5615,5616,2026-08-09 13:18:16,adaptive-v7-actionable-range,recent,1.50x TO 5.00x,1.50,5.00,0.483590,low,recent,adaptive,0,range has not beaten baseline,0,1.39,
2026-08-09 13:18:16,2026-08-09 13:18:04,5615,5616,2026-08-09 13:18:16,adaptive-v7-actionable-range,pattern,1.00x TO 2.00x,1.00,2.00,0.508526,low,pattern,adaptive,0,wider range probability too low,1,1.39,1
2026-08-09 13:18:16,2026-08-09 13:18:04,5615,5616,2026-08-09 13:18:16,adaptive-v7-actionable-range,ensemble,1.00x TO 2.00x,1.00,2.00,0.477653,low,pattern,adaptive,0,wider range probability too low,1,1.39,1
2026-08-09 13:18:34,2026-08-09 13:18:16,5616,5617,2026-08-09 13:18:34,adaptive-v7-actionable-range,baseline,1.00x TO 2.00x,1.00,2.00,0.494836,low,baseline,adaptive,0,wider range probability too low,1,2.34,0
2026-08-09 13:18:34,2026-08-09 13:18:16,5616,5617,2026-08-09 13:18:34,adaptive-v7-actionable-range,recent,1.50x TO 5.00x,1.50,5.00,0.472710,low,recent,adaptive,0,range has not beaten baseline,0,2.34,
2026-08-09 13:18:34,2026-08-09 13:18:16,5616,5617,2026-08-09 13:18:34,adaptive-v7-actionable-range,pattern,1.50x TO 5.00x,1.50,5.00,0.539386,low,pattern,adaptive,0,range has not beaten baseline,0,2.34,
2026-08-09 13:18:34,2026-08-09 13:18:16,5616,5617,2026-08-09 13:18:34,adaptive-v7-actionable-range,ensemble,1.50x TO 5.00x,1.50,5.00,0.487369,low,pattern,adaptive,0,range has not beaten baseline,0,2.34,
2026-08-09 13:18:55,2026-08-09 13:18:34,5617,5618,2026-08-09 13:18:55,adaptive-v7-actionable-range,baseline,1.00x TO 2.00x,1.00,2.00,0.494748,low,baseline,adaptive,0,wider range probability too low,1,2.92,0
2026-08-09 13:18:55,2026-08-09 13:18:34,5617,5618,2026-08-09 13:18:55,adaptive-v7-actionable-range,recent,1.50x TO 5.00x,1.50,5.00,0.472723,low,recent,adaptive,0,range has not beaten baseline,0,2.92,
2026-08-09 13:18:55,2026-08-09 13:18:34,5617,5618,2026-08-09 13:18:55,adaptive-v7-actionable-range,pattern,1.20x TO 3.00x,1.20,3.00,0.557467,low,pattern,adaptive,0,range has not beaten baseline,1,2.92,1
2026-08-09 13:18:55,2026-08-09 13:18:34,5617,5618,2026-08-09 13:18:55,adaptive-v7-actionable-range,ensemble,1.20x TO 3.00x,1.20,3.00,0.493746,low,pattern,adaptive,0,range has not beaten baseline,1,2.92,1
2026-08-09 13:19:10,2026-08-09 13:18:55,5618,5619,2026-08-09 13:19:10,adaptive-v7-actionable-range,baseline,1.00x TO 2.00x,1.00,2.00,0.494660,low,baseline,adaptive,0,wider range probability too low,1,1.76,1
2026-08-09 13:19:10,2026-08-09 13:18:55,5618,5619,2026-08-09 13:19:10,adaptive-v7-actionable-range,recent,1.50x TO 5.00x,1.50,5.00,0.472735,low,recent,adaptive,0,range has not beaten baseline,0,1.76,
